burnup,enrichment,ac-227,ag-108m,ag-110m,am-241,am-242m,am-243,c-14,ce-144,cf-249,cf-251,cm-242,cm-243,cm-244,cm-245,cm-246,cs-134,cs-135,cs-137,eu-152,eu-154,cm-247,cm-248,eu-155,h-3,i-129,kr-85,nb-94,nb-95,np-237,pa-231,pu-239,pu-240,pu-241,pu-242,pd-107,pm-147,pu-238,pu-244,ra-226,ru-103,ru-106,sb-124,sb-125,se-79,sm-151,sn-126,th-229,th-230,th-232,u-232,sr-90,tc-99,u-233,u-234,u-235,u-236,u-238,y-90,zr-93,zr-95
54029.0,3.392,3.108061512179157e-14,5.609459298484978e-10,7.84878072066712e-07,0.00022053981195305125,1.8909413872227661e-06,0.00040908293832221285,1.6760600824593324e-07,0.00012997301793874153,1.0153167233066754e-10,3.5809138089989015e-11,1.2160971029191396e-05,2.107986252931616e-06,0.0002345899902455361,2.5719997511176536e-05,3.7999560034471464e-06,0.00018992258571044288,0.0006981907708299601,0.001953356702179378,1.7432427437807287e-08,5.163343406738447e-05,8.417289826533374e-08,9.347739443162288e-09,1.4271266210361294e-05,9.283554068986859e-08,0.00028733939942376463,3.774943988397543e-05,2.9672419000557743e-09,1.6819904587802724e-06,0.0008155545102302667,7.552867010004955e-10,0.007667506080328772,0.003533574504607859,0.002219543179355084,0.0011993163533678165,0.00048080691326642203,0.00014957869121458544,0.0005517623219199909,1.8631670729624094e-07,7.975765360846522e-14,9.209246578050442e-08,0.00011697378768637371,1.7698068243681193e-09,1.2890107443661568e-05,7.3189044558690855e-06,1.84722669157082e-05,3.988743157687002e-05,7.705109188690636e-12,2.2738209033411957e-09,5.966764408837511e-09,3.078326148018526e-09,0.0007334248297712862,0.0012252429661968442,4.382191061513558e-09,0.00013699241904855996,0.005489934036533625,0.005022931931555174,0.965049299758393,1.8604219512323004e-07,0.001251909264245722,1.4259188838236838e-06
54549.8,4.4,7.172956255160993e-14,4.725603575107183e-10,5.269052486226435e-07,0.0002744708815418976,2.97666506258417e-06,0.00032551785278394296,1.5491232929195937e-07,0.00010494236428502599,4.805406347376438e-11,1.4049469496760885e-11,1.1884725638911062e-05,2.008010765943566e-06,0.00016698968108706688,1.7272087934100058e-05,2.0482330911965388e-06,0.00015853522547794983,0.0009808267873545834,0.001923548741580262,3.3538312118289335e-08,5.141544021726936e-05,4.225602741937718e-08,4.192749818819258e-09,1.3453017429145888e-05,9.05423678078647e-08,0.0002779344079882863,3.83259262816561e-05,2.5156467230870297e-09,1.2501867439873823e-06,0.0009212107054446779,1.4123050594244738e-09,0.008217138080995223,0.0033954188748217947,0.0022025310105850365,0.0009921891455415823,0.0004233911810904203,0.00014148097966615807,0.0006079221221258017,1.1244856270190228e-07,1.925420064212766e-13,6.351170619338891e-08,8.496802735994537e-05,1.1902744575844565e-09,1.0259629978252554e-05,7.681174279365729e-06,2.0046125724004816e-05,3.768741313077213e-05,1.2622423732144669e-11,4.207807616023848e-09,7.789842563058877e-09,3.977944873148464e-09,0.0007818046824938414,0.0012654728329580048,6.367373496178812e-09,0.0001950392101206245,0.0095410209961808,0.006483392693270067,0.9590114135692508,1.9831433928495612e-07,0.001304216896609818,1.0597827211844384e-06
48259.0,4.4,2.5067214297129086e-14,3.6676598513616134e-10,5.540990304899512e-07,0.00016924225189279097,1.1496683651141704e-06,0.00024009814629372706,1.311299864728729e-07,0.0001790034994985122,1.146076734609211e-11,3.3939358408949835e-12,5.903453256869938e-06,8.373516413130524e-07,0.00010609033887901679,8.606632816553052e-06,8.674805209019645e-07,0.00016999307117546487,0.000655663093613253,0.0017842088289448349,1.8581208444490074e-08,4.2847057071274225e-05,1.4733054890248061e-08,1.2240741551964046e-09,1.1628340969781335e-05,7.938248740601117e-08,0.00023490183111736854,3.436817059677854e-05,2.5844734853048868e-09,1.9281445859259147e-06,0.0007963086822109992,6.922548416272046e-10,0.007564459443184697,0.002915451565480793,0.0020000459030183873,0.0008116194579124745,0.00034728848749150155,0.00018183341253547025,0.00037438198513275734,8.439169469266172e-08,5.6421782535714256e-14,9.246811784754971e-08,0.0001169155404064946,1.422752221065192e-09,1.3035592044512223e-05,6.9088791767388566e-06,1.8908354179953208e-05,3.195400918591065e-05,2.3307778270857568e-12,2.4729603091352175e-09,7.0974760376097734e-09,2.247591062708683e-09,0.0007656373386150771,0.0011510432721200936,5.9331950423134906e-09,0.00020985580667068118,0.011197127633157245,0.006177014489777455,0.9604936079487079,1.9421329557782346e-07,0.001176437338481832,1.6344415838883988e-06
52883.9,4.6,7.763872755866405e-14,4.243536826464818e-10,5.073044307118389e-07,0.0002337927124132434,2.171802958617643e-06,0.00028646005900105696,1.4660527969690037e-07,0.0001234702529646518,2.9787147820699855e-11,8.36631031758731e-12,7.958901616080893e-06,1.3505023401155377e-06,0.00014036434929487243,1.3444039189787143e-05,1.4628938308478561e-06,0.000168480881603586,0.0009650917366074057,0.0019002238490064723,3.160822200662375e-08,4.96601346793781e-05,2.8742980092692425e-08,2.6717378362513697e-09,1.2892956312423357e-05,8.703425835250309e-08,0.0002659639480706458,4.0103978562378615e-05,2.3826103209226353e-09,1.2980468774977903e-06,0.0009073293131741992,1.6050754085336166e-09,0.008293917630442856,0.0032841177449594756,0.0021718126268174534,0.0009084850497795293,0.00039380550140346524,0.000159007291912967,0.000531156739039529,9.32809359621961e-08,1.9706396041385937e-13,6.41096889937264e-08,9.446459432857852e-05,1.1323065180305818e-09,1.1467620881137011e-05,7.529031537926173e-06,2.025603642333802e-05,3.576957419317618e-05,8.048954451847832e-12,4.310256858507209e-09,7.804416459195581e-09,3.7105609834036376e-09,0.000790403286336604,0.0012388657639093004,6.519722611759425e-09,0.00020833888397487837,0.01106335563366227,0.006688883881107976,0.957699774790622,2.0049547738463867e-07,0.0012747778194373263,1.1003519359884854e-06
50521.38,4.699,6.125913140458406e-14,3.621349743468571e-10,4.3529079172230024e-07,0.0002305135687930678,2.262870879638211e-06,0.00024670804919843607,1.2948955179269972e-07,0.00011335517540316304,1.3311942699912066e-11,3.719029040087039e-12,9.265839402878484e-06,1.3445660253871007e-06,0.00010854899546202708,8.837624371919667e-06,9.1328284862986e-07,0.00014365909033191093,0.0008724250903123891,0.0018094793647886217,2.999117933520785e-08,4.39957934907811e-05,1.5892539332721166e-08,1.349205107250335e-09,1.1850479903789498e-05,8.207643951952085e-08,0.0002492500763280994,3.905395560629405e-05,2.1688640556619673e-09,1.3566132714320847e-06,0.0008455851202814729,1.294271446071161e-09,0.007723442972678307,0.003030829219623338,0.0020140284021083893,0.000840602430390368,0.0003593863840143524,0.00015127411650609114,0.00046353574510021867,7.344263297209815e-08,1.6721543996205618e-13,6.538431260335343e-08,8.217961405467199e-05,1.0111212756038432e-09,1.000264382384105e-05,7.255372896365089e-06,1.8945964764038165e-05,3.316046291974825e-05,7.190636645931691e-12,4.339139941932362e-09,7.754072142484393e-09,3.008005927841695e-09,0.0007735255619097305,0.001199520461723254,6.378675438612253e-09,0.00022565836743995569,0.011918929859828464,0.006638859919159421,0.9585408314329309,1.9621423698424969e-07,0.0012274200392348978,1.1500005691153668e-06
41209.0,4.17,1.8039440178754286e-14,2.6382178922887404e-10,4.665199068989526e-07,0.0001566570475000855,1.031242512822229e-06,0.00017338619985334254,1.1264153092358053e-07,0.00018528002821409714,4.120511020316526e-12,1.071042838596467e-12,4.690700519763667e-06,6.000653563001645e-07,6.776664732188369e-05,5.381629073078016e-06,4.114048715006152e-07,0.00013977277115574796,0.0005547772439018676,0.001534256350807372,1.9013710969443503e-08,3.716248789900194e-05,6.329461918405522e-09,4.523089710247607e-10,9.635187041934592e-06,6.698960762097991e-08,0.0002041103255317123,3.636315550651706e-05,2.1564018175523576e-09,2.09133145504195e-06,0.00068970475060726,5.304375211577072e-10,0.008165474560948766,0.0027230913532245316,0.001942309928728307,0.000631111943354958,0.00029004056977641245,0.00017577692363428732,0.00028760615411144565,5.7389946911025e-08,3.8856078570071504e-14,9.751035811535118e-08,0.00011114160563131655,1.2086177675789001e-09,1.2098859989149168e-05,5.973014880198875e-06,1.912165619050898e-05,2.7056549078476168e-05,1.1457312378918792e-12,2.093974801708877e-09,5.87997362787454e-09,1.48028517345621e-09,0.0006603430924323723,0.0009896838523991223,5.4236465979342605e-09,0.00021111274771332892,0.013186265685759637,0.00557181540360228,0.960183130824216,1.6750411810494018e-07,0.0010009804135338541,1.7728971620990896e-06
51289.3,4.835,2.5035664856495852e-14,3.9799326539716e-10,6.494688809964552e-07,0.00019370508037564656,1.3715164943709935e-06,0.00025741530121368636,1.4359342060456187e-07,0.0002093184608686519,2.1602511127551034e-11,6.25551694547617e-12,6.040000044750342e-06,9.05468875183837e-07,0.00012412882611199296,1.1972432075192238e-05,1.0859648541332618e-06,0.0001991037664112282,0.0007505131172383726,0.0019080691525174194,2.5004859287528238e-08,5.1594156696857415e-05,2.1114425609374176e-08,1.906532291769389e-09,1.2689008621906042e-05,8.45796931472845e-08,0.000251597879725111,3.703469350566503e-05,3.0429538352099115e-09,2.2049424848334565e-06,0.0009271021423311629,7.081289764613031e-10,0.009172199438520356,0.003144776232570947,0.002369656150391151,0.0008053477463745948,0.00036749137925371,0.00019478377227388711,0.00045320369232738656,1.0091232494795045e-07,4.8302054595515745e-14,1.0505489417128503e-07,0.00013262154582781418,1.7757986269022906e-09,1.4752478788579662e-05,7.388964283691102e-06,2.353246532278309e-05,3.421588768238939e-05,2.354116687742234e-12,2.336199998094898e-09,7.489170959480298e-09,2.603982611249784e-09,0.0008171877946475533,0.0012133344869924266,7.004479859503136e-09,0.0002226518561466619,0.013438556276106522,0.006905476094841691,0.9544866380212351,2.0728969901610603e-07,0.0012471004411396703,1.8690511033231668e-06
48509.0,4.25,2.5157048826748296e-14,3.619267873450577e-10,5.525853209932929e-07,0.00016465666591076103,1.0953284726617412e-06,0.0002530440150669818,1.3262809704790545e-07,0.0001705479513593512,1.3715203012744438e-11,4.362765917040353e-12,5.660275229663807e-06,7.980599508386669e-07,0.00011568648338667943,9.060474517382098e-06,1.013950531657369e-06,0.0001695757365077464,0.0006625846237568681,0.001800979500115011,1.7595145228039586e-08,4.201615474114381e-05,1.7652597537831044e-08,1.5371853631919003e-09,1.1700251695683884e-05,7.97843368067543e-08,0.00024069228162408422,4.121461328656537e-05,2.4834406604391265e-09,1.7585699698421477e-06,0.0007711482039606975,6.843359388601457e-10,0.007107109360130504,0.002949259296458997,0.001925526991717472,0.000840160580577275,0.00035467800378627824,0.00017774508430002894,0.00037177165752393657,8.9586806149538e-08,5.724360836963279e-14,8.582104652551395e-08,0.0001160111028914137,1.2909120522249821e-09,1.2953825572672406e-05,6.8867556823263235e-06,1.790168547309306e-05,3.223943611239483e-05,2.3611213991373055e-12,2.4222526065148083e-09,7.163896745381162e-09,2.1312270187633363e-09,0.0007631486858700859,0.001150036483252673,5.3623370760971846e-09,0.0001995109428592203,0.00989835274768837,0.006027498777606234,0.9624037035177506,1.9358201522211906e-07,0.001179588559312064,1.4906719495201078e-06
52860.91,4.25049,3.161795542519231e-14,4.670794196027047e-10,6.638718974792943e-07,0.00021547217805726728,1.7540565820331909e-06,0.0003172179638254907,1.5110479520331094e-07,0.00015937637538594073,4.340200084351455e-11,1.3186201804587085e-11,7.615807640914096e-06,1.188002048575829e-06,0.00016362136468590178,1.7448735845554628e-05,1.8998160638554698e-06,0.00019576791820528295,0.0008172057987298374,0.0019518578583969082,2.536784072493043e-08,5.27490492534313e-05,3.9020671901956185e-08,3.778274471167409e-09,1.3543764058175596e-05,8.830020922413628e-08,0.00027085297521709385,4.2324214727459754e-05,2.7839734708828836e-09,1.691727174737494e-06,0.0009021470264667907,7.99313879795214e-10,0.008717030392040566,0.003361102504724373,0.0023373411152283804,0.0009755691280802541,0.00041534519902274,0.00017290924605607163,0.0005007763995003217,1.2157744450552705e-07,6.659115706785838e-14,8.679253399552356e-08,0.00012195624817663862,1.5209348158324116e-09,1.3983786410717511e-05,7.440670584439399e-06,2.148453373158577e-05,3.67202741203123e-05,4.0231459807894036e-12,2.45823268289394e-09,6.855661188230001e-09,2.9183248738988553e-09,0.0007926820761232534,0.0012255673068641067,5.871168831613414e-09,0.00018551459366484898,0.009660729284671361,0.0061780334134523135,0.9588823275278032,2.0107352424503428e-07,0.0012569126519225197,1.4343928665173382e-06
51740.028,4.47,3.3083406524061e-14,4.2681977779979716e-10,6.065500229872051e-07,0.00021154854623405472,1.7169319431063606e-06,0.00028463224729660496,1.4459365700516063e-07,0.00016182040673721568,2.924161676369194e-11,8.527810417361188e-12,6.9714726201630575e-06,1.0613593990066246e-06,0.00014065308756852884,1.374980031366538e-05,1.3935480722090553e-06,0.00018764370363586928,0.000833312389041802,0.0019123764867491789,2.713974996608655e-08,5.1174470951079324e-05,2.7690458789426384e-08,2.5730685922700775e-09,1.3001274629624686e-05,8.563971232815347e-08,0.0002618388191803386,4.248319296444082e-05,2.676735865669842e-09,1.6749850109172733e-06,0.0008994478458712039,8.357850193292579e-10,0.00879115414190896,0.0032662479521962727,0.0022988213278037437,0.0008984071219818034,0.00039060260944045956,0.00017596122677758212,0.0004754044430468748,1.0226306522482959e-07,6.913142879901678e-14,8.369245389891822e-08,0.00011748953513449028,1.4072661075097722e-09,1.3635219521905254e-05,7.35897965944951e-06,2.1710685100420392e-05,3.524658325922246e-05,3.6292560775238003e-12,2.622430610321764e-09,7.062616489269934e-09,2.8088007727882935e-09,0.0007936672120723252,0.0012095450996288597,6.2431707545329596e-09,0.00020119124093428324,0.011094826188000347,0.006430500134953002,0.9575084670974484,2.013234162020483e-07,0.0012405368982970906,1.420143884437308e-06
